,index,cod_loja,datetime,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,quarter,ano,mes,categoria_loja,receita_trim1,receita_trim2,receita_trim3,receita_media,receita_ano_passado,cnt_feriados,receita_minha_categoria
0,31659.0,1546,2018-01-01,3505500003003,3505500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.39,FEATURE_05_VALUE_03,4,0.15342974498367098,0.15226493382725698,56.87166274,2.5158709525926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,61570.28000000001,74546.35,196334.28000000003,110816.97000000002,69625.20000000001,1.0,107494.8804223901
1,31661.0,1546,2018-02-01,3505500003003,3505500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.39,FEATURE_05_VALUE_03,4,0.15342974498367098,0.15226493382725698,56.87166274,2.5158709525926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,61570.28000000001,74546.35,196334.28000000003,110816.97000000002,75545.70999999999,0.0,84367.13394908841
2,31663.0,1546,2018-03-01,3505500003003,3505500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.39,FEATURE_05_VALUE_03,4,0.15342974498367098,0.15226493382725698,56.87166274,2.5158709525926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,61570.28000000001,74546.35,196334.28000000003,110816.97000000002,201740.77999999988,0.0,101601.59410732712
0,31683.0,1547,2018-01-01,4126801001001,4126801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,22.0,FEATURE_05_VALUE_03,1,0.159553623134512,0.159004996684405,5.07758504,6.36780438104941,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,42547.45,52855.44,84760.91999999997,60054.603333333325,35032.20000000001,1.0,45986.62604746691
1,31685.0,1547,2018-02-01,4126801001001,4126801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,22.0,FEATURE_05_VALUE_03,1,0.159553623134512,0.159004996684405,5.07758504,6.36780438104941,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,42547.45,52855.44,84760.91999999997,60054.603333333325,42791.05,0.0,34970.68196257417
2,31687.0,1547,2018-03-01,4126801001001,4126801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,22.0,FEATURE_05_VALUE_03,1,0.159553623134512,0.159004996684405,5.07758504,6.36780438104941,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,42547.45,52855.44,84760.91999999997,60054.603333333325,75530.18,0.0,41821.36338658147
0,31707.0,1548,2018-01-01,3524303003002,3524303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,58.0,FEATURE_05_VALUE_03,4,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,77.8,0.0,100.0,44.1,72.8,1,2018,1,10,142775.26,200002.44,420620.53999999975,254466.07999999993,149064.21000000002,1.0,107494.8804223901
1,31709.0,1548,2018-02-01,3524303003002,3524303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,58.0,FEATURE_05_VALUE_03,4,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,77.8,0.0,100.0,44.1,72.8,1,2018,2,10,142775.26,200002.44,420620.53999999975,254466.07999999993,154810.34000000005,0.0,84367.13394908841
2,31711.0,1548,2018-03-01,3524303003002,3524303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,58.0,FEATURE_05_VALUE_03,4,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,77.8,0.0,100.0,44.1,72.8,1,2018,3,10,142775.26,200002.44,420620.53999999975,254466.07999999993,445214.2099999999,0.0,101601.59410732712
0,31731.0,1549,2018-01-01,2408102004003,2408102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.7,FEATURE_05_VALUE_05,4,0.17812525200506102,0.17387936240557902,507.85469052,2.643817948995,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,94.8,86.9,100.0,100.0,77.6,88.7,1,2018,1,10,116659.0,129993.36,169465.15999999992,138705.83999999997,116023.03,1.0,107494.8804223901
1,31733.0,1549,2018-02-01,2408102004003,2408102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.7,FEATURE_05_VALUE_05,4,0.17812525200506102,0.17387936240557902,507.85469052,2.643817948995,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,94.8,86.9,100.0,100.0,77.6,88.7,1,2018,2,10,116659.0,129993.36,169465.15999999992,138705.83999999997,128751.23,0.0,84367.13394908841
2,31735.0,1549,2018-03-01,2408102004003,2408102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.7,FEATURE_05_VALUE_05,4,0.17812525200506102,0.17387936240557902,507.85469052,2.643817948995,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,94.8,86.9,100.0,100.0,77.6,88.7,1,2018,3,10,116659.0,129993.36,169465.15999999992,138705.83999999997,220609.9699999998,0.0,101601.59410732712
0,31755.0,1550,2018-01-01,3105905001001,3105905,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.63,FEATURE_05_VALUE_03,2,0.0981270024057738,0.0954534287523893,5.9843201,4.83255207074856,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,32175.39,45858.77999999999,103887.33,60640.5,37012.889999999985,1.0,45986.62604746691
1,31757.0,1550,2018-02-01,3105905001001,3105905,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.63,FEATURE_05_VALUE_03,2,0.0981270024057738,0.0954534287523893,5.9843201,4.83255207074856,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,32175.39,45858.77999999999,103887.33,60640.5,51899.68,0.0,34970.68196257417
2,31759.0,1550,2018-03-01,3105905001001,3105905,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.63,FEATURE_05_VALUE_03,2,0.0981270024057738,0.0954534287523893,5.9843201,4.83255207074856,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,32175.39,45858.77999999999,103887.33,60640.5,123221.58,0.0,41821.36338658147
0,31779.0,1552,2018-01-01,4100509001001,4100509,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.12,FEATURE_05_VALUE_03,2,0.238142561347574,0.239869785200135,6.258588099999999,4.59896983075791,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,68045.05,74100.11,106275.85,82807.00333333334,53670.61,1.0,45986.62604746691
1,31781.0,1552,2018-02-01,4100509001001,4100509,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.12,FEATURE_05_VALUE_03,2,0.238142561347574,0.239869785200135,6.258588099999999,4.59896983075791,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,68045.05,74100.11,106275.85,82807.00333333334,57680.79,0.0,34970.68196257417
2,31783.0,1552,2018-03-01,4100509001001,4100509,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.12,FEATURE_05_VALUE_03,2,0.238142561347574,0.239869785200135,6.258588099999999,4.59896983075791,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,68045.05,74100.11,106275.85,82807.00333333334,124220.63,0.0,41821.36338658147
0,31803.0,1553,2018-01-01,3122306005001,3122306,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,51.7,FEATURE_05_VALUE_03,9,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,127074.03999999992,159994.19,445885.2400000001,244317.82333333333,126876.97999999992,1.0,107494.8804223901
1,31805.0,1553,2018-02-01,3122306005001,3122306,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,51.7,FEATURE_05_VALUE_03,9,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,127074.03999999992,159994.19,445885.2400000001,244317.82333333333,141418.1399999999,0.0,84367.13394908841
2,31807.0,1553,2018-03-01,3122306005001,3122306,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,51.7,FEATURE_05_VALUE_03,9,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,127074.03999999992,159994.19,445885.2400000001,244317.82333333333,449875.9500000005,0.0,101601.59410732712
0,31827.0,1554,2018-01-01,5205109003004,5205109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.85,FEATURE_05_VALUE_03,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,35566.6,43167.34,93211.1,57315.013333333336,40227.96,1.0,45986.62604746691
1,31829.0,1554,2018-02-01,5205109003004,5205109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.85,FEATURE_05_VALUE_03,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,35566.6,43167.34,93211.1,57315.013333333336,54967.31,0.0,34970.68196257417
2,31831.0,1554,2018-03-01,5205109003004,5205109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.85,FEATURE_05_VALUE_03,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,35566.6,43167.34,93211.1,57315.013333333336,111735.74,0.0,41821.36338658147
0,31851.0,1555,2018-01-01,2109007001001,2109007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,36.0,FEATURE_05_VALUE_03,3,0.16856954690688405,0.16597376490698598,7.31325706,4.30237060620402,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,89.2,100.0,100.0,68.6,86.7,1,2018,1,10,62990.76000000001,100609.37,128337.81,97312.64666666667,73946.31,1.0,107494.8804223901
1,31853.0,1555,2018-02-01,2109007001001,2109007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,36.0,FEATURE_05_VALUE_03,3,0.16856954690688405,0.16597376490698598,7.31325706,4.30237060620402,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,89.2,100.0,100.0,68.6,86.7,1,2018,2,10,62990.76000000001,100609.37,128337.81,97312.64666666667,98171.46,0.0,84367.13394908841
2,31855.0,1555,2018-03-01,2109007001001,2109007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,36.0,FEATURE_05_VALUE_03,3,0.16856954690688405,0.16597376490698598,7.31325706,4.30237060620402,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,89.2,100.0,100.0,68.6,86.7,1,2018,3,10,62990.76000000001,100609.37,128337.81,97312.64666666667,123464.75,0.0,101601.59410732712
0,31875.0,1556,2018-01-01,5002704005003,5002704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.25,FEATURE_05_VALUE_06,4,0.187376319818174,0.192752197078336,391.76496721,2.4601052925065203,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.6,76.9,100.0,100.0,59.8,81.4,1,2018,1,10,140210.35,172992.41000000006,296662.39999999985,203288.38666666663,156725.01,1.0,107494.8804223901
1,31877.0,1556,2018-02-01,5002704005003,5002704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.25,FEATURE_05_VALUE_06,4,0.187376319818174,0.192752197078336,391.76496721,2.4601052925065203,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.6,76.9,100.0,100.0,59.8,81.4,1,2018,2,10,140210.35,172992.41000000006,296662.39999999985,203288.38666666663,182943.9499999999,0.0,84367.13394908841
2,31879.0,1556,2018-03-01,5002704005003,5002704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,35.25,FEATURE_05_VALUE_06,4,0.187376319818174,0.192752197078336,391.76496721,2.4601052925065203,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.6,76.9,100.0,100.0,59.8,81.4,1,2018,3,10,140210.35,172992.41000000006,296662.39999999985,203288.38666666663,306317.9399999996,0.0,101601.59410732712
0,31899.0,1557,2018-01-01,3515152001001,3515152,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,33.15,FEATURE_05_VALUE_03,2,0.158089075658829,0.157177795331244,5.91529373,5.3731664069636205,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,40307.56,61505.67,81094.51,60969.246666666666,34485.59,1.0,45986.62604746691
1,31901.0,1557,2018-02-01,3515152001001,3515152,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,33.15,FEATURE_05_VALUE_03,2,0.158089075658829,0.157177795331244,5.91529373,5.3731664069636205,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,40307.56,61505.67,81094.51,60969.246666666666,60421.96,0.0,34970.68196257417
2,31903.0,1557,2018-03-01,3515152001001,3515152,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,33.15,FEATURE_05_VALUE_03,2,0.158089075658829,0.157177795331244,5.91529373,5.3731664069636205,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,40307.56,61505.67,81094.51,60969.246666666666,86407.74000000003,0.0,41821.36338658147
0,31923.0,1558,2018-01-01,3523404003004,3523404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,47.7509339,2.6482115744500496,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,92167.48,103519.27,247871.99,147852.91333333333,87673.3,1.0,107494.8804223901
1,31925.0,1558,2018-02-01,3523404003004,3523404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,47.7509339,2.6482115744500496,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,92167.48,103519.27,247871.99,147852.91333333333,100091.0,0.0,84367.13394908841
2,31927.0,1558,2018-03-01,3523404003004,3523404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,47.7509339,2.6482115744500496,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,92167.48,103519.27,247871.99,147852.91333333333,240079.6299999999,0.0,101601.59410732712
0,31947.0,1559,2018-01-01,3550308005107,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,12.0,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,76830.44,87143.54,157689.80000000002,107221.26000000001,69689.21,1.0,107494.8804223901
1,31949.0,1559,2018-02-01,3550308005107,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,12.0,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,76830.44,87143.54,157689.80000000002,107221.26000000001,77686.06,0.0,84367.13394908841
2,31951.0,1559,2018-03-01,3550308005107,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,12.0,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,76830.44,87143.54,157689.80000000002,107221.26000000001,135542.18,0.0,101601.59410732712
0,31971.0,1560,2018-01-01,2305233003002,2305233,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,23.93,FEATURE_05_VALUE_03,5,0.168470984588148,0.15172341717643698,22.75851455,1.57815828927641,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,98364.68,175384.04,185582.61,153110.44333333333,134455.04,1.0,107494.8804223901
1,31973.0,1560,2018-02-01,2305233003002,2305233,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,23.93,FEATURE_05_VALUE_03,5,0.168470984588148,0.15172341717643698,22.75851455,1.57815828927641,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,98364.68,175384.04,185582.61,153110.44333333333,132758.97,0.0,84367.13394908841
2,31975.0,1560,2018-03-01,2305233003002,2305233,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,23.93,FEATURE_05_VALUE_03,5,0.168470984588148,0.15172341717643698,22.75851455,1.57815828927641,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,98364.68,175384.04,185582.61,153110.44333333333,191611.1699999999,1.0,101601.59410732712
0,31995.0,1561,2018-01-01,2930709003005,2930709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.43,FEATURE_05_VALUE_03,15,0.107962940400547,0.0966270999964763,46.75769489,1.5014789567724198,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,100.0,100.0,96.5,97.6,1,2018,1,10,119718.3,148388.60999999993,203534.5,157213.80333333332,115130.24,1.0,107494.8804223901
1,31997.0,1561,2018-02-01,2930709003005,2930709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.43,FEATURE_05_VALUE_03,15,0.107962940400547,0.0966270999964763,46.75769489,1.5014789567724198,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,100.0,100.0,96.5,97.6,1,2018,2,10,119718.3,148388.60999999993,203534.5,157213.80333333332,129829.98000000005,0.0,84367.13394908841
2,31999.0,1561,2018-03-01,2930709003005,2930709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.43,FEATURE_05_VALUE_03,15,0.107962940400547,0.0966270999964763,46.75769489,1.5014789567724198,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,100.0,100.0,96.5,97.6,1,2018,3,10,119718.3,148388.60999999993,203534.5,157213.80333333332,191940.72999999995,0.0,101601.59410732712
0,32019.0,1562,2018-01-01,2606200003002,2606200,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.87,FEATURE_05_VALUE_03,6,0.14397880903003502,0.16393313807995902,26.89648393,1.27197333943881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,127135.32,244025.4,245082.61999999988,205414.44666666663,156169.53,1.0,107494.8804223901
1,32021.0,1562,2018-02-01,2606200003002,2606200,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.87,FEATURE_05_VALUE_03,6,0.14397880903003502,0.16393313807995902,26.89648393,1.27197333943881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,127135.32,244025.4,245082.61999999988,205414.44666666663,190904.86,0.0,84367.13394908841
2,32023.0,1562,2018-03-01,2606200003002,2606200,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.87,FEATURE_05_VALUE_03,6,0.14397880903003502,0.16393313807995902,26.89648393,1.27197333943881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,127135.32,244025.4,245082.61999999988,205414.44666666663,275937.0099999999,0.0,101601.59410732712
0,32043.0,1564,2018-01-01,3516002001001,3516002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,28.52,FEATURE_05_VALUE_03,2,0.229763458681685,0.21513056751749104,4.98144505,7.142857142857139,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,25506.02,28648.750000000004,59240.60000000001,37798.45666666667,29024.730000000003,1.0,45986.62604746691
1,32045.0,1564,2018-02-01,3516002001001,3516002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,28.52,FEATURE_05_VALUE_03,2,0.229763458681685,0.21513056751749104,4.98144505,7.142857142857139,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,25506.02,28648.750000000004,59240.60000000001,37798.45666666667,37999.37,0.0,34970.68196257417
2,32047.0,1564,2018-03-01,3516002001001,3516002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,28.52,FEATURE_05_VALUE_03,2,0.229763458681685,0.21513056751749104,4.98144505,7.142857142857139,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,25506.02,28648.750000000004,59240.60000000001,37798.45666666667,52775.33,0.0,41821.36338658147
0,32067.0,1565,2018-01-01,3111002001001,3111002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,20.9,FEATURE_05_VALUE_03,4,0.17982119782298395,0.17136031741806898,3.89991302,4.67464472700075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,34221.02,40865.96,103356.22000000002,59481.06666666667,35653.74,1.0,45986.62604746691
1,32069.0,1565,2018-02-01,3111002001001,3111002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,20.9,FEATURE_05_VALUE_03,4,0.17982119782298395,0.17136031741806898,3.89991302,4.67464472700075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,34221.02,40865.96,103356.22000000002,59481.06666666667,41862.75,0.0,34970.68196257417
2,32071.0,1565,2018-03-01,3111002001001,3111002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,20.9,FEATURE_05_VALUE_03,4,0.17982119782298395,0.17136031741806898,3.89991302,4.67464472700075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,34221.02,40865.96,103356.22000000002,59481.06666666667,95870.61999999998,0.0,41821.36338658147
0,32091.0,1566,2018-01-01,3518800005003,3518800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.89,FEATURE_05_VALUE_06,5,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,93.7,83.3,100.0,85.6,93.2,1,2018,1,20,183412.17,211552.04,366245.19,253736.46666666667,197925.1,1.0,234713.085175644
1,32093.0,1566,2018-02-01,3518800005003,3518800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.89,FEATURE_05_VALUE_06,5,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,93.7,83.3,100.0,85.6,93.2,1,2018,2,20,183412.17,211552.04,366245.19,253736.46666666667,198337.82,0.0,181884.19919109024
2,32095.0,1566,2018-03-01,3518800005003,3518800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,32.89,FEATURE_05_VALUE_06,5,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,93.7,83.3,100.0,85.6,93.2,1,2018,3,20,183412.17,211552.04,366245.19,253736.46666666667,367704.1599999999,0.0,219108.8286315789
0,32115.0,1567,2018-01-01,2313955001001,2313955,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.02,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,5.6624405,5.51389501543891,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,23565.67000000001,41111.140000000014,38512.63000000001,34396.48000000001,37105.91,1.0,45986.62604746691
1,32117.0,1567,2018-02-01,2313955001001,2313955,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.02,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,5.6624405,5.51389501543891,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,23565.67000000001,41111.140000000014,38512.63000000001,34396.48000000001,40873.16000000002,0.0,34970.68196257417
2,32119.0,1567,2018-03-01,2313955001001,2313955,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,21.02,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,5.6624405,5.51389501543891,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,23565.67000000001,41111.140000000014,38512.63000000001,34396.48000000001,50669.51,1.0,41821.36338658147
0,32139.0,1571,2018-01-01,3550308005226,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,37.44,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,93.8,0.0,100.0,100.0,91.8,1,2018,1,10,123934.80999999998,165629.94,283872.5699999999,191145.7733333333,138669.68999999992,1.0,107494.8804223901
1,32141.0,1571,2018-02-01,3550308005226,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,37.44,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,93.8,0.0,100.0,100.0,91.8,1,2018,2,10,123934.80999999998,165629.94,283872.5699999999,191145.7733333333,142124.81999999992,0.0,84367.13394908841
2,32143.0,1571,2018-03-01,3550308005226,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,37.44,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,93.8,0.0,100.0,100.0,91.8,1,2018,3,10,123934.80999999998,165629.94,283872.5699999999,191145.7733333333,275574.56999999983,0.0,101601.59410732712
