,cod_loja,mes,cnt_feriados
8333,2321,6,0.0
8334,2321,7,0.0
8335,2321,8,0.0
8336,2321,9,1.0
8337,2321,10,1.0
8338,2321,11,2.0
8339,2321,12,1.0
8340,2321,1,1.0
8341,2321,2,0.0
8342,2321,3,0.0
8343,2321,4,2.0
8344,2321,5,1.0
8345,2321,6,0.0
8346,2321,7,0.0
8347,2321,8,0.0
8348,2321,9,1.0
8349,2321,10,1.0
8350,2321,11,2.0
8351,2321,12,1.0
8352,2334,1,1.0
8353,2334,2,0.0
8354,2334,3,0.0
8355,2334,4,1.0
8356,2334,5,1.0
8357,2334,6,0.0
8358,2334,7,0.0
8359,2334,8,0.0
8360,2334,9,1.0
8361,2334,10,1.0
8362,2334,11,2.0
8363,2334,12,2.0
8364,2334,1,1.0
8365,2334,2,0.0
8366,2334,3,0.0
8367,2334,4,1.0
8368,2334,5,1.0
8369,2334,6,0.0
8370,2334,7,0.0
8371,2334,8,0.0
8372,2334,9,1.0
8373,2334,10,1.0
8374,2334,11,2.0
8375,2334,12,2.0
8376,2337,1,1.0
8377,2337,2,0.0
8378,2337,3,0.0
8379,2337,4,1.0
8380,2337,5,1.0
8381,2337,6,0.0
8382,2337,7,0.0
8383,2337,8,0.0
8384,2337,9,1.0
8385,2337,10,2.0
8386,2337,11,2.0
8387,2337,12,1.0
8388,2337,1,1.0
8389,2337,2,0.0
8390,2337,3,0.0
8391,2337,4,1.0
8392,2337,5,1.0
8393,2337,6,0.0
8394,2337,7,0.0
8395,2337,8,0.0
8396,2337,9,1.0
8397,2337,10,2.0
8398,2337,11,2.0
8399,2337,12,1.0
8400,2341,1,1.0
8401,2341,2,0.0
8402,2341,3,0.0
8403,2341,4,1.0
8404,2341,5,1.0
8405,2341,6,0.0
8406,2341,7,0.0
8407,2341,8,0.0
8408,2341,9,1.0
8409,2341,10,1.0
8410,2341,11,2.0
8411,2341,12,1.0
8412,2341,1,1.0
8413,2341,2,0.0
8414,2341,3,0.0
8415,2341,4,1.0
8416,2341,5,1.0
8417,2341,6,0.0
8418,2341,7,0.0
8419,2341,8,0.0
8420,2341,9,1.0
8421,2341,10,1.0
8422,2341,11,2.0
8423,2341,12,1.0
8424,2347,1,1.0
8425,2347,2,0.0
8426,2347,3,0.0
8427,2347,4,1.0
8428,2347,5,1.0
8429,2347,6,0.0
8430,2347,7,0.0
8431,2347,8,0.0
8432,2347,9,1.0
8433,2347,10,1.0
8434,2347,11,2.0
8435,2347,12,2.0
8436,2347,1,1.0
8437,2347,2,0.0
8438,2347,3,0.0
8439,2347,4,1.0
8440,2347,5,1.0
8441,2347,6,0.0
8442,2347,7,0.0
8443,2347,8,0.0
8444,2347,9,1.0
8445,2347,10,1.0
8446,2347,11,2.0
8447,2347,12,2.0
8448,2367,1,1.0
8449,2367,2,0.0
8450,2367,3,0.0
8451,2367,4,1.0
8452,2367,5,1.0
8453,2367,6,0.0
8454,2367,7,0.0
8455,2367,8,0.0
8456,2367,9,2.0
8457,2367,10,1.0
8458,2367,11,2.0
8459,2367,12,1.0
8460,2367,1,1.0
8461,2367,2,0.0
8462,2367,3,0.0
8463,2367,4,1.0
8464,2367,5,1.0
8465,2367,6,0.0
8466,2367,7,0.0
8467,2367,8,0.0
8468,2367,9,2.0
8469,2367,10,1.0
8470,2367,11,2.0
8471,2367,12,1.0
8472,2368,1,1.0
8473,2368,2,0.0
8474,2368,3,0.0
8475,2368,4,1.0
8476,2368,5,1.0
8477,2368,6,0.0
8478,2368,7,0.0
8479,2368,8,0.0
8480,2368,9,1.0
8481,2368,10,1.0
8482,2368,11,2.0
8483,2368,12,1.0
8484,2368,1,1.0
8485,2368,2,0.0
8486,2368,3,0.0
8487,2368,4,1.0
8488,2368,5,1.0
8489,2368,6,0.0
8490,2368,7,0.0
8491,2368,8,0.0
8492,2368,9,1.0
8493,2368,10,1.0
8494,2368,11,2.0
8495,2368,12,1.0
8496,2376,1,1.0
8497,2376,2,0.0
8498,2376,3,0.0
8499,2376,4,1.0
8500,2376,5,1.0
8501,2376,6,0.0
8502,2376,7,0.0
8503,2376,8,0.0
8504,2376,9,1.0
8505,2376,10,1.0
8506,2376,11,2.0
8507,2376,12,1.0
8508,2376,1,1.0
8509,2376,2,0.0
8510,2376,3,0.0
8511,2376,4,1.0
8512,2376,5,1.0
8513,2376,6,0.0
8514,2376,7,0.0
8515,2376,8,0.0
8516,2376,9,1.0
8517,2376,10,1.0
8518,2376,11,2.0
8519,2376,12,1.0
8520,2379,1,1.0
8521,2379,2,0.0
8522,2379,3,0.0
8523,2379,4,1.0
8524,2379,5,1.0
8525,2379,6,2.0
8526,2379,7,0.0
8527,2379,8,0.0
8528,2379,9,2.0
8529,2379,10,1.0
8530,2379,11,3.0
8531,2379,12,1.0
8532,2379,1,1.0
8533,2379,2,0.0
8534,2379,3,0.0
8535,2379,4,1.0
8536,2379,5,1.0
8537,2379,6,2.0
8538,2379,7,0.0
8539,2379,8,0.0
8540,2379,9,2.0
8541,2379,10,1.0
8542,2379,11,3.0
8543,2379,12,1.0
8544,2380,1,1.0
8545,2380,2,0.0
8546,2380,3,0.0
8547,2380,4,2.0
8548,2380,5,1.0
8549,2380,6,0.0
8550,2380,7,0.0
8551,2380,8,0.0
8552,2380,9,1.0
8553,2380,10,1.0
8554,2380,11,3.0
8555,2380,12,1.0
8556,2380,1,1.0
8557,2380,2,0.0
8558,2380,3,0.0
8559,2380,4,2.0
8560,2380,5,1.0
8561,2380,6,0.0
8562,2380,7,0.0
8563,2380,8,0.0
8564,2380,9,1.0
8565,2380,10,1.0
8566,2380,11,3.0
8567,2380,12,1.0
8568,2382,1,1.0
8569,2382,2,0.0
8570,2382,3,0.0
8571,2382,4,2.0
8572,2382,5,1.0
8573,2382,6,0.0
8574,2382,7,0.0
8575,2382,8,0.0
8576,2382,9,1.0
8577,2382,10,1.0
8578,2382,11,2.0
8579,2382,12,1.0
8580,2382,1,1.0
8581,2382,2,0.0
8582,2382,3,0.0
8583,2382,4,2.0
8584,2382,5,1.0
8585,2382,6,0.0
8586,2382,7,0.0
8587,2382,8,0.0
8588,2382,9,1.0
8589,2382,10,1.0
8590,2382,11,2.0
8591,2382,12,1.0
8592,2386,1,1.0
8593,2386,2,0.0
8594,2386,3,0.0
8595,2386,4,1.0
8596,2386,5,1.0
8597,2386,6,0.0
8598,2386,7,1.0
8599,2386,8,0.0
8600,2386,9,1.0
8601,2386,10,1.0
8602,2386,11,2.0
8603,2386,12,1.0
8604,2386,1,1.0
8605,2386,2,0.0
8606,2386,3,0.0
8607,2386,4,1.0
8608,2386,5,1.0
8609,2386,6,0.0
8610,2386,7,1.0
8611,2386,8,0.0
8612,2386,9,1.0
8613,2386,10,1.0
8614,2386,11,2.0
8615,2386,12,1.0
8616,2388,1,1.0
8617,2388,2,0.0
8618,2388,3,0.0
8619,2388,4,2.0
8620,2388,5,1.0
8621,2388,6,0.0
8622,2388,7,0.0
8623,2388,8,0.0
8624,2388,9,1.0
8625,2388,10,1.0
8626,2388,11,3.0
8627,2388,12,1.0
8628,2388,1,1.0
8629,2388,2,0.0
8630,2388,3,0.0
8631,2388,4,2.0
8632,2388,5,1.0
8633,2388,6,0.0
8634,2388,7,0.0
8635,2388,8,0.0
8636,2388,9,1.0
8637,2388,10,1.0
8638,2388,11,3.0
8639,2388,12,1.0
8640,2390,1,1.0
8641,2390,2,0.0
8642,2390,3,0.0
8643,2390,4,1.0
8644,2390,5,1.0
8645,2390,6,0.0
8646,2390,7,1.0
8647,2390,8,0.0
8648,2390,9,1.0
8649,2390,10,1.0
8650,2390,11,2.0
8651,2390,12,1.0
8652,2390,1,1.0
8653,2390,2,0.0
8654,2390,3,0.0
8655,2390,4,1.0
8656,2390,5,1.0
8657,2390,6,0.0
8658,2390,7,1.0
8659,2390,8,0.0
8660,2390,9,1.0
8661,2390,10,1.0
8662,2390,11,2.0
8663,2390,12,1.0
8664,2403,1,1.0
8665,2403,2,0.0
8666,2403,3,0.0
8667,2403,4,1.0
8668,2403,5,1.0
8669,2403,6,0.0
8670,2403,7,0.0
8671,2403,8,0.0
8672,2403,9,1.0
8673,2403,10,1.0
8674,2403,11,2.0
8675,2403,12,1.0
8676,2403,1,1.0
8677,2403,2,0.0
8678,2403,3,0.0
8679,2403,4,1.0
8680,2403,5,1.0
8681,2403,6,0.0
8682,2403,7,0.0
8683,2403,8,0.0
8684,2403,9,1.0
8685,2403,10,1.0
8686,2403,11,2.0
8687,2403,12,1.0
8688,2410,1,1.0
8689,2410,2,0.0
8690,2410,3,0.0
8691,2410,4,1.0
8692,2410,5,1.0
8693,2410,6,0.0
8694,2410,7,1.0
8695,2410,8,0.0
8696,2410,9,1.0
8697,2410,10,1.0
8698,2410,11,2.0
8699,2410,12,1.0
8700,2410,1,1.0
8701,2410,2,0.0
8702,2410,3,0.0
8703,2410,4,1.0
8704,2410,5,1.0
8705,2410,6,0.0
8706,2410,7,1.0
8707,2410,8,0.0
8708,2410,9,1.0
8709,2410,10,1.0
8710,2410,11,2.0
8711,2410,12,1.0
8712,2416,1,1.0
8713,2416,2,0.0
8714,2416,3,0.0
8715,2416,4,1.0
8716,2416,5,1.0
8717,2416,6,0.0
8718,2416,7,0.0
8719,2416,8,0.0
8720,2416,9,1.0
8721,2416,10,1.0
8722,2416,11,2.0
8723,2416,12,1.0
8724,2416,1,1.0
8725,2416,2,0.0
8726,2416,3,0.0
8727,2416,4,1.0
8728,2416,5,1.0
8729,2416,6,0.0
8730,2416,7,0.0
8731,2416,8,0.0
8732,2416,9,1.0
8733,2416,10,1.0
8734,2416,11,2.0
8735,2416,12,1.0
8736,2420,1,1.0
8737,2420,2,0.0
8738,2420,3,0.0
8739,2420,4,1.0
8740,2420,5,1.0
8741,2420,6,0.0
8742,2420,7,0.0
8743,2420,8,0.0
8744,2420,9,2.0
8745,2420,10,1.0
8746,2420,11,2.0
8747,2420,12,1.0
8748,2420,1,1.0
8749,2420,2,0.0
8750,2420,3,0.0
8751,2420,4,1.0
8752,2420,5,1.0
8753,2420,6,0.0
8754,2420,7,0.0
8755,2420,8,0.0
8756,2420,9,2.0
8757,2420,10,1.0
8758,2420,11,2.0
8759,2420,12,1.0
8760,2423,1,1.0
8761,2423,2,0.0
8762,2423,3,0.0
8763,2423,4,1.0
8764,2423,5,1.0
8765,2423,6,0.0
8766,2423,7,0.0
8767,2423,8,0.0
8768,2423,9,2.0
8769,2423,10,1.0
8770,2423,11,2.0
8771,2423,12,1.0
8772,2423,1,1.0
8773,2423,2,0.0
8774,2423,3,0.0
8775,2423,4,1.0
8776,2423,5,1.0
8777,2423,6,0.0
8778,2423,7,0.0
8779,2423,8,0.0
8780,2423,9,2.0
8781,2423,10,1.0
8782,2423,11,2.0
8783,2423,12,1.0
8784,2426,1,1.0
8785,2426,2,0.0
8786,2426,3,0.0
8787,2426,4,1.0
8788,2426,5,1.0
8789,2426,6,0.0
8790,2426,7,0.0
8791,2426,8,1.0
8792,2426,9,1.0
8793,2426,10,1.0
8794,2426,11,3.0
8795,2426,12,1.0
8796,2426,1,1.0
8797,2426,2,0.0
8798,2426,3,0.0
8799,2426,4,1.0
8800,2426,5,1.0
8801,2426,6,0.0
8802,2426,7,0.0
8803,2426,8,1.0
8804,2426,9,1.0
8805,2426,10,1.0
8806,2426,11,3.0
8807,2426,12,1.0
8808,2436,1,1.0
8809,2436,2,0.0
8810,2436,3,0.0
8811,2436,4,1.0
8812,2436,5,1.0
8813,2436,6,0.0
8814,2436,7,1.0
8815,2436,8,0.0
8816,2436,9,1.0
8817,2436,10,1.0
8818,2436,11,2.0
8819,2436,12,1.0
8820,2436,1,1.0
8821,2436,2,0.0
8822,2436,3,0.0
8823,2436,4,1.0
8824,2436,5,1.0
8825,2436,6,0.0
8826,2436,7,1.0
8827,2436,8,0.0
8828,2436,9,1.0
8829,2436,10,1.0
8830,2436,11,2.0
8831,2436,12,1.0
8832,2451,1,1.0
8833,2451,2,0.0
8834,2451,3,0.0
8835,2451,4,1.0
8836,2451,5,1.0
8837,2451,6,0.0
8838,2451,7,0.0
8839,2451,8,0.0
8840,2451,9,2.0
8841,2451,10,1.0
8842,2451,11,2.0
8843,2451,12,1.0
8844,2451,1,1.0
8845,2451,2,0.0
8846,2451,3,0.0
8847,2451,4,1.0
8848,2451,5,1.0
8849,2451,6,0.0
8850,2451,7,0.0
8851,2451,8,0.0
8852,2451,9,2.0
8853,2451,10,1.0
8854,2451,11,2.0
8855,2451,12,1.0
8856,2452,1,1.0
8857,2452,2,0.0
8858,2452,3,0.0
8859,2452,4,1.0
8860,2452,5,1.0
8861,2452,6,0.0
8862,2452,7,0.0
8863,2452,8,0.0
8864,2452,9,1.0
8865,2452,10,2.0
8866,2452,11,2.0
8867,2452,12,1.0
8868,2452,1,1.0
8869,2452,2,0.0
8870,2452,3,0.0
8871,2452,4,1.0
8872,2452,5,1.0
8873,2452,6,0.0
8874,2452,7,0.0
8875,2452,8,0.0
8876,2452,9,1.0
8877,2452,10,2.0
8878,2452,11,2.0
8879,2452,12,1.0
8880,2454,1,1.0
8881,2454,2,0.0
8882,2454,3,0.0
8883,2454,4,1.0
8884,2454,5,1.0
8885,2454,6,0.0
8886,2454,7,0.0
8887,2454,8,0.0
8888,2454,9,2.0
8889,2454,10,1.0
8890,2454,11,2.0
8891,2454,12,1.0
8892,2454,1,1.0
8893,2454,2,0.0
8894,2454,3,0.0
8895,2454,4,1.0
8896,2454,5,1.0
8897,2454,6,0.0
8898,2454,7,0.0
8899,2454,8,0.0
8900,2454,9,2.0
8901,2454,10,1.0
8902,2454,11,2.0
8903,2454,12,1.0
8904,2461,1,1.0
8905,2461,2,0.0
8906,2461,3,0.0
8907,2461,4,2.0
8908,2461,5,1.0
8909,2461,6,0.0
8910,2461,7,0.0
8911,2461,8,0.0
8912,2461,9,1.0
8913,2461,10,1.0
8914,2461,11,3.0
8915,2461,12,1.0
8916,2461,1,1.0
8917,2461,2,0.0
8918,2461,3,0.0
8919,2461,4,2.0
8920,2461,5,1.0
8921,2461,6,0.0
8922,2461,7,0.0
8923,2461,8,0.0
8924,2461,9,1.0
8925,2461,10,1.0
8926,2461,11,3.0
8927,2461,12,1.0
8928,2463,1,1.0
8929,2463,2,0.0
8930,2463,3,0.0
8931,2463,4,1.0
8932,2463,5,1.0
8933,2463,6,0.0
8934,2463,7,0.0
8935,2463,8,0.0
8936,2463,9,1.0
8937,2463,10,1.0
8938,2463,11,2.0
8939,2463,12,2.0
8940,2463,1,1.0
8941,2463,2,0.0
8942,2463,3,0.0
8943,2463,4,1.0
8944,2463,5,1.0
8945,2463,6,0.0
8946,2463,7,0.0
8947,2463,8,0.0
8948,2463,9,1.0
8949,2463,10,1.0
8950,2463,11,2.0
8951,2463,12,2.0
8952,2464,1,1.0
8953,2464,2,0.0
8954,2464,3,0.0
8955,2464,4,1.0
8956,2464,5,1.0
8957,2464,6,0.0
8958,2464,7,0.0
8959,2464,8,0.0
8960,2464,9,1.0
8961,2464,10,1.0
8962,2464,11,2.0
8963,2464,12,2.0
8964,2464,1,1.0
8965,2464,2,0.0
8966,2464,3,0.0
8967,2464,4,1.0
8968,2464,5,1.0
8969,2464,6,0.0
8970,2464,7,0.0
8971,2464,8,0.0
8972,2464,9,1.0
8973,2464,10,1.0
8974,2464,11,2.0
8975,2464,12,2.0
8976,2469,1,1.0
8977,2469,2,0.0
8978,2469,3,1.0
8979,2469,4,1.0
8980,2469,5,1.0
8981,2469,6,1.0
8982,2469,7,1.0
8983,2469,8,0.0
8984,2469,9,1.0
8985,2469,10,1.0
8986,2469,11,2.0
8987,2469,12,2.0
8988,2469,1,1.0
8989,2469,2,0.0
8990,2469,3,1.0
8991,2469,4,1.0
8992,2469,5,1.0
8993,2469,6,1.0
8994,2469,7,1.0
8995,2469,8,0.0
8996,2469,9,1.0
8997,2469,10,1.0
8998,2469,11,2.0
8999,2469,12,2.0
9000,3390,1,1.0
9001,3390,2,0.0
9002,3390,3,0.0
9003,3390,4,1.0
9004,3390,5,1.0
9005,3390,6,0.0
9006,3390,7,0.0
9007,3390,8,0.0
9008,3390,9,1.0
9009,3390,10,1.0
9010,3390,11,2.0
9011,3390,12,1.0
9012,3390,1,1.0
9013,3390,2,0.0
9014,3390,3,0.0
9015,3390,4,1.0
9016,3390,5,1.0
9017,3390,6,0.0
9018,3390,7,0.0
9019,3390,8,0.0
9020,3390,9,1.0
9021,3390,10,1.0
9022,3390,11,2.0
9023,3390,12,1.0
9024,2481,1,1.0
9025,2481,2,0.0
9026,2481,3,0.0
9027,2481,4,1.0
9028,2481,5,1.0
9029,2481,6,0.0
9030,2481,7,1.0
9031,2481,8,0.0
9032,2481,9,1.0
9033,2481,10,1.0
9034,2481,11,2.0
9035,2481,12,1.0
9036,2481,1,1.0
9037,2481,2,0.0
9038,2481,3,0.0
9039,2481,4,1.0
9040,2481,5,1.0
9041,2481,6,0.0
9042,2481,7,1.0
9043,2481,8,0.0
9044,2481,9,1.0
9045,2481,10,1.0
9046,2481,11,2.0
9047,2481,12,1.0
9048,2487,1,1.0
9049,2487,2,0.0
9050,2487,3,0.0
9051,2487,4,1.0
9052,2487,5,1.0
9053,2487,6,0.0
9054,2487,7,1.0
9055,2487,8,0.0
9056,2487,9,1.0
9057,2487,10,1.0
9058,2487,11,2.0
9059,2487,12,1.0
9060,2487,1,1.0
9061,2487,2,0.0
9062,2487,3,0.0
9063,2487,4,1.0
9064,2487,5,1.0
9065,2487,6,0.0
9066,2487,7,1.0
9067,2487,8,0.0
9068,2487,9,1.0
9069,2487,10,1.0
9070,2487,11,2.0
9071,2487,12,1.0
9072,2488,1,1.0
9073,2488,2,0.0
9074,2488,3,1.0
9075,2488,4,1.0
9076,2488,5,1.0
9077,2488,6,0.0
9078,2488,7,0.0
9079,2488,8,0.0
9080,2488,9,1.0
9081,2488,10,1.0
9082,2488,11,2.0
9083,2488,12,1.0
9084,2488,1,1.0
9085,2488,2,0.0
9086,2488,3,1.0
9087,2488,4,1.0
9088,2488,5,1.0
9089,2488,6,0.0
9090,2488,7,0.0
9091,2488,8,0.0
9092,2488,9,1.0
9093,2488,10,1.0
9094,2488,11,2.0
9095,2488,12,1.0
9096,2494,1,1.0
9097,2494,2,0.0
9098,2494,3,0.0
9099,2494,4,1.0
9100,2494,5,1.0
9101,2494,6,0.0
9102,2494,7,0.0
9103,2494,8,0.0
9104,2494,9,1.0
9105,2494,10,1.0
9106,2494,11,2.0
9107,2494,12,1.0
9108,2494,1,1.0
9109,2494,2,0.0
9110,2494,3,0.0
9111,2494,4,1.0
9112,2494,5,1.0
9113,2494,6,0.0
9114,2494,7,0.0
9115,2494,8,0.0
9116,2494,9,1.0
9117,2494,10,1.0
9118,2494,11,2.0
9119,2494,12,1.0
9120,2504,1,1.0
9121,2504,2,0.0
9122,2504,3,0.0
9123,2504,4,1.0
9124,2504,5,1.0
9125,2504,6,0.0
9126,2504,7,0.0
9127,2504,8,0.0
9128,2504,9,1.0
9129,2504,10,1.0
9130,2504,11,2.0
9131,2504,12,1.0
9132,2504,1,1.0
9133,2504,2,0.0
9134,2504,3,0.0
9135,2504,4,1.0
9136,2504,5,1.0
9137,2504,6,0.0
9138,2504,7,0.0
9139,2504,8,0.0
9140,2504,9,1.0
9141,2504,10,1.0
9142,2504,11,2.0
9143,2504,12,1.0
9144,2513,1,1.0
9145,2513,2,0.0
9146,2513,3,0.0
9147,2513,4,1.0
9148,2513,5,1.0
9149,2513,6,0.0
9150,2513,7,0.0
9151,2513,8,0.0
9152,2513,9,1.0
9153,2513,10,1.0
9154,2513,11,2.0
9155,2513,12,2.0
9156,2513,1,1.0
9157,2513,2,0.0
9158,2513,3,0.0
9159,2513,4,1.0
9160,2513,5,1.0
9161,2513,6,0.0
9162,2513,7,0.0
9163,2513,8,0.0
9164,2513,9,1.0
9165,2513,10,1.0
9166,2513,11,2.0
9167,2513,12,2.0
9168,2527,1,1.0
9169,2527,2,0.0
9170,2527,3,0.0
9171,2527,4,2.0
9172,2527,5,1.0
9173,2527,6,0.0
9174,2527,7,0.0
9175,2527,8,0.0
9176,2527,9,1.0
9177,2527,10,1.0
9178,2527,11,2.0
9179,2527,12,1.0
9180,2527,1,1.0
9181,2527,2,0.0
9182,2527,3,0.0
9183,2527,4,2.0
9184,2527,5,1.0
9185,2527,6,0.0
9186,2527,7,0.0
9187,2527,8,0.0
9188,2527,9,1.0
9189,2527,10,1.0
9190,2527,11,2.0
9191,2527,12,1.0
9192,2535,1,1.0
9193,2535,2,0.0
9194,2535,3,0.0
9195,2535,4,1.0
9196,2535,5,1.0
9197,2535,6,0.0
9198,2535,7,0.0
9199,2535,8,0.0
9200,2535,9,1.0
9201,2535,10,1.0
9202,2535,11,2.0
9203,2535,12,1.0
9204,2535,1,1.0
9205,2535,2,0.0
9206,2535,3,0.0
9207,2535,4,1.0
9208,2535,5,1.0
9209,2535,6,0.0
9210,2535,7,0.0
9211,2535,8,0.0
9212,2535,9,1.0
9213,2535,10,1.0
9214,2535,11,2.0
9215,2535,12,1.0
9216,2537,1,1.0
9217,2537,2,0.0
9218,2537,3,0.0
9219,2537,4,1.0
9220,2537,5,1.0
9221,2537,6,0.0
9222,2537,7,1.0
9223,2537,8,0.0
9224,2537,9,1.0
9225,2537,10,1.0
9226,2537,11,2.0
9227,2537,12,1.0
9228,2537,1,1.0
9229,2537,2,0.0
9230,2537,3,0.0
9231,2537,4,1.0
9232,2537,5,1.0
9233,2537,6,0.0
9234,2537,7,1.0
9235,2537,8,0.0
9236,2537,9,1.0
9237,2537,10,1.0
9238,2537,11,2.0
9239,2537,12,1.0
9240,2543,1,1.0
9241,2543,2,0.0
9242,2543,3,0.0
9243,2543,4,1.0
9244,2543,5,1.0
9245,2543,6,2.0
9246,2543,7,0.0
9247,2543,8,0.0
9248,2543,9,2.0
9249,2543,10,1.0
9250,2543,11,3.0
9251,2543,12,1.0
9252,2543,1,1.0
9253,2543,2,0.0
9254,2543,3,0.0
9255,2543,4,1.0
9256,2543,5,1.0
9257,2543,6,2.0
9258,2543,7,0.0
9259,2543,8,0.0
9260,2543,9,2.0
9261,2543,10,1.0
9262,2543,11,3.0
9263,2543,12,1.0
9264,2550,1,1.0
9265,2550,2,0.0
9266,2550,3,0.0
9267,2550,4,1.0
9268,2550,5,1.0
9269,2550,6,0.0
9270,2550,7,1.0
9271,2550,8,0.0
9272,2550,9,1.0
9273,2550,10,1.0
9274,2550,11,2.0
9275,2550,12,1.0
9276,2550,1,1.0
9277,2550,2,0.0
9278,2550,3,0.0
9279,2550,4,1.0
9280,2550,5,1.0
9281,2550,6,0.0
9282,2550,7,1.0
9283,2550,8,0.0
9284,2550,9,1.0
9285,2550,10,1.0
9286,2550,11,2.0
9287,2550,12,1.0
9288,2562,1,1.0
9289,2562,2,0.0
9290,2562,3,0.0
9291,2562,4,1.0
9292,2562,5,1.0
9293,2562,6,0.0
9294,2562,7,0.0
9295,2562,8,0.0
9296,2562,9,1.0
9297,2562,10,1.0
9298,2562,11,2.0
9299,2562,12,2.0
9300,2562,1,1.0
9301,2562,2,0.0
9302,2562,3,0.0
9303,2562,4,1.0
9304,2562,5,1.0
9305,2562,6,0.0
9306,2562,7,0.0
9307,2562,8,0.0
9308,2562,9,1.0
9309,2562,10,1.0
9310,2562,11,2.0
9311,2562,12,2.0
9312,2564,1,1.0
9313,2564,2,0.0
9314,2564,3,1.0
9315,2564,4,1.0
9316,2564,5,1.0
9317,2564,6,0.0
9318,2564,7,0.0
9319,2564,8,0.0
9320,2564,9,1.0
9321,2564,10,1.0
9322,2564,11,2.0
9323,2564,12,1.0
9324,2564,1,1.0
9325,2564,2,0.0
9326,2564,3,1.0
9327,2564,4,1.0
9328,2564,5,1.0
9329,2564,6,0.0
9330,2564,7,0.0
9331,2564,8,0.0
9332,2564,9,1.0
9333,2564,10,1.0
9334,2564,11,2.0
9335,2564,12,1.0
9336,2579,1,1.0
9337,2579,2,0.0
9338,2579,3,1.0
9339,2579,4,1.0
9340,2579,5,1.0
9341,2579,6,0.0
9342,2579,7,0.0
9343,2579,8,0.0
9344,2579,9,1.0
9345,2579,10,1.0
9346,2579,11,2.0
9347,2579,12,1.0
9348,2579,1,1.0
9349,2579,2,0.0
9350,2579,3,1.0
9351,2579,4,1.0
9352,2579,5,1.0
9353,2579,6,0.0
9354,2579,7,0.0
9355,2579,8,0.0
9356,2579,9,1.0
9357,2579,10,1.0
9358,2579,11,2.0
9359,2579,12,1.0
9360,2580,1,1.0
9361,2580,2,0.0
9362,2580,3,0.0
9363,2580,4,1.0
9364,2580,5,1.0
9365,2580,6,0.0
9366,2580,7,1.0
9367,2580,8,0.0
9368,2580,9,1.0
9369,2580,10,1.0
9370,2580,11,2.0
9371,2580,12,1.0
9372,2580,1,1.0
9373,2580,2,0.0
9374,2580,3,0.0
9375,2580,4,1.0
9376,2580,5,1.0
9377,2580,6,0.0
9378,2580,7,1.0
9379,2580,8,0.0
9380,2580,9,1.0
9381,2580,10,1.0
9382,2580,11,2.0
9383,2580,12,1.0
9384,2585,1,1.0
9385,2585,2,0.0
9386,2585,3,0.0
9387,2585,4,1.0
9388,2585,5,1.0
9389,2585,6,0.0
9390,2585,7,1.0
9391,2585,8,0.0
9392,2585,9,1.0
9393,2585,10,1.0
9394,2585,11,2.0
9395,2585,12,1.0
9396,2585,1,1.0
9397,2585,2,0.0
9398,2585,3,0.0
9399,2585,4,1.0
9400,2585,5,1.0
9401,2585,6,0.0
9402,2585,7,1.0
9403,2585,8,0.0
9404,2585,9,1.0
9405,2585,10,1.0
9406,2585,11,2.0
9407,2585,12,1.0
9408,2594,1,1.0
9409,2594,2,0.0
9410,2594,3,0.0
9411,2594,4,1.0
9412,2594,5,1.0
9413,2594,6,0.0
9414,2594,7,0.0
9415,2594,8,0.0
9416,2594,9,2.0
9417,2594,10,1.0
9418,2594,11,2.0
9419,2594,12,1.0
9420,2594,1,1.0
9421,2594,2,0.0
9422,2594,3,0.0
9423,2594,4,1.0
9424,2594,5,1.0
9425,2594,6,0.0
9426,2594,7,0.0
9427,2594,8,0.0
9428,2594,9,2.0
9429,2594,10,1.0
9430,2594,11,2.0
9431,2594,12,1.0
9432,2596,1,1.0
9433,2596,2,0.0
9434,2596,3,0.0
9435,2596,4,1.0
9436,2596,5,1.0
9437,2596,6,0.0
9438,2596,7,0.0
9439,2596,8,0.0
9440,2596,9,2.0
9441,2596,10,1.0
9442,2596,11,2.0
9443,2596,12,1.0
9444,2596,1,1.0
9445,2596,2,0.0
9446,2596,3,0.0
9447,2596,4,1.0
9448,2596,5,1.0
9449,2596,6,0.0
9450,2596,7,0.0
9451,2596,8,0.0
9452,2596,9,2.0
9453,2596,10,1.0
9454,2596,11,2.0
9455,2596,12,1.0
9456,2604,1,1.0
9457,2604,2,0.0
9458,2604,3,0.0
9459,2604,4,1.0
9460,2604,5,1.0
9461,2604,6,0.0
9462,2604,7,1.0
9463,2604,8,0.0
9464,2604,9,1.0
9465,2604,10,1.0
9466,2604,11,2.0
9467,2604,12,1.0
9468,2604,1,1.0
9469,2604,2,0.0
9470,2604,3,0.0
9471,2604,4,1.0
9472,2604,5,1.0
9473,2604,6,0.0
9474,2604,7,1.0
9475,2604,8,0.0
9476,2604,9,1.0
9477,2604,10,1.0
9478,2604,11,2.0
9479,2604,12,1.0
9480,2613,1,1.0
9481,2613,2,0.0
9482,2613,3,0.0
9483,2613,4,1.0
9484,2613,5,1.0
9485,2613,6,0.0
9486,2613,7,0.0
9487,2613,8,0.0
9488,2613,9,1.0
9489,2613,10,1.0
9490,2613,11,2.0
9491,2613,12,2.0
9492,2613,1,1.0
9493,2613,2,0.0
9494,2613,3,0.0
9495,2613,4,1.0
9496,2613,5,1.0
9497,2613,6,0.0
